,text,label
2197,Remember to only use generators outside your home and away from openings. #nlwx https://t.co/xzEBrDZtge,5
2198,"Based on snow amounts so far are we on the low, mid or high range of your projected snowfall for today? I noticed M… https://t.co/hMVVKSWSAS",8
2199,Outside my front door at 3:30 pm 😅 #nlwx #nlstorm #Newfoundland https://t.co/ugxjkH0LSH,5
2200,"There is a roughly 3-foot snow drift in front of my door. To the right of that, juuust out of frame, is a 4-foot sn… https://t.co/gdBnKH79jr",5
2201,"The wind is definitely picking up 
❄🌬❄🌬❄🌬❄🌬❄🌬❄🌬

#nlstorm #nlwx #winter #yyt #nl #monpaycestlhiver #windy… https://t.co/WK8FzphS5K",5
2202,"Because I’m weird and love systematically collecting data in all forms, I have taken a photo and video of the view… https://t.co/vebG6OkZm1",5
2203,@Andy Little bird hanging on for dear life in our tree during this intense mega blizzard and state of emergency her… https://t.co/y8k48nKF1Z,5
2204,"Newfoundland and Labrador:
""Hold my shovel and my beer""
#nlblizzard2020
#Toronto https://t.co/J174hvko95",2
2205,"@NFPower These power outages are all due to severe weather conditions, and for Upper Island Cove and Burin Peninsul… https://t.co/lGZGcp7ubY",6
2206,Please be safe everyone. #nlstorm #nlblizzard2020 #stateofemergency https://t.co/hmGKL6Fqhg,2
2207,"Not f%#kin fit...but can't help but go for a peak #nlwx

Up that 200 ft lane of 5ft drifts is my house. https://t.co/p8DEOLJAK6",5
2208,Now THAT’S a storm! The snow won’t melt until June!! #nlwx https://t.co/EK10ZjRvhR,5
2209,Keeping the heat turned down to do our part to lighten the load on the grid.  This one doesn’t seem to mind... #nlwx https://t.co/MIPBfOeB4c,5
2210,I'm somewhat surprised it took until 3:30 p.m. for me to see the first snowmobile zoom down my street. #nltraffic,5
2211,@CBCNL @cecilhaire The snow is still coming. The worst winds are hours away. My point is that many roads are going… https://t.co/u7SjNFNANj,5
2212,"Over 50 cm of snow has fallen in #MountPearl so far today.  Winds in excess of 90 km/hr, and expected to pick up as day continues.

#NLwx",8
2213,"UPDATED POWER OUTAGES: @NFPower reporting Baffin Dr. -Finlaystone Dr., Brant Dr. - Topsail Rd. in Mount Pearl; Fish… https://t.co/v7apA3lXfP",6
2214,"Crazy stuff - stay safe out there East Coasters! 
#stjohns #newfoundland #winterweather https://t.co/W69aPzUIPf",2
2215,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова Pin-up Pa… https://t.co/B6EsTryQAF",1
2216,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова How Cheap… https://t.co/jCYbHGDKM1",1
2217,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова Pin-up Pa… https://t.co/g4T5r4jLol",1
2218,I'm the only person in my work parking lot whose vehicle doesn't look like this. #mnwx #Snowpocalypse2020 https://t.co/1KZZZFuRLx,5
2219,In #stjohns yesterday and now monitoring the storm in NL today. That’s awesome! Lucky you were able to get out yest… https://t.co/hPY87p1QjF,5
2220,8 foot fence in @townofparadise  #yyt #snowmaggedon2020 #nlwx https://t.co/ylo2aHOjiw,6
2221,"God bless you, snowplow operators @CityofStJohns and @GovNL . Thank you for helping keep us safe. Here’s a shout ou… https://t.co/lbFA0gGWP9",3
2222,Little bird hanging on for dear life in our tree during this intense mega blizzard and state of emergency here toda… https://t.co/QGcf7IPMYT,5
2223,"🎼 Oh, the weather outside is frightful, but remote work’s so delightful. And since I can work from home, let it sno… https://t.co/T9T2O4NcP9",5
2224,"Honestly, if #Newfoundland is declaring this, it's scary. Hoping all my friends out there are gathered somewhere sa… https://t.co/Y1hrQiinmN",2
2225,Snow at 11:14 am it has gotten much worst. #nlwx #nlweather #winter #storm #stormageddon2020 #stormageddon https://t.co/veo31SXpDa,2
2226,Be safe and stay of the roads Norman’s Cove-Long Cove.#nlwx https://t.co/4UOnd0gCOl,6
2227,#nlstorm #snowmaggedon2020 For the record I only stepped outside to shovel. Stay home otherwise! https://t.co/zfZ1f2MroZ,5
2228,"@CBCNL @cecilhaire Walking the last leg, you see the extremes of drifting. A road that had been plowed hours ago ha… https://t.co/tX2mOPjnJ8",6
2229,"My new TShirt Design
Our Portfolio: https://t.co/ptSaPl62Gr
Order Here: https://t.co/OSfxXUDT3r
#nlwx
Maman Dion… https://t.co/RDWFuplL4d",3
2230,"Made it to 3:30 before pouring a beer. I'm proud of myself.

#nlwx https://t.co/9Y4KxbnY1a",4
2231,"Believe it or not there are two cars out there. If you can't see the second, look for the antenna! #nlwx https://t.co/Kqi0j4CdL7",5
2232,"Yeah, we feel the same way Ace! Especially @jmaher223 who just cleared this path for you an hour ago. #nlwx… https://t.co/OgOXCvwzIE",5
2233,"""Whattya say...you like this weather?""

""I don't mind it buddy, I'm too drunk all the time.""
#snowmaggedon2020… https://t.co/mOj7xPgb5J",5
2234,Norman’s Cove Long Cove has declared a state of emergency. #nltraffic,0
2235,@GoofyNewfie2012 Cooking breakfast with a beer in the afternoon is pretty amazing #stormageddon2020,5
2236,"1530. About 4ft of snow right now, drifting higher, and blown away in other areas. The back door, we’ll leave for l… https://t.co/LxE3a5Weye",5
2237,@OnTheGoCBC @CBCNL @janeaadey My bedroom view #nlwhiteout,5
2238,I would say this totally qualifies as #FridayMotivation so I will add it to my #FridayThoughts and #FridayFeeling o… https://t.co/b0DRKtriqU,5
2239,CYYT 171800Z CCA 05038G//KT 1/4SM R11/1400FT/N R16/0700V1000FT/N SN BLSN VV003 M03/M03 A2885 RMK FG8 /S35/ WNDEWSTD… https://t.co/AlCQQxHbGl,5
2240,Winds are picking up! Time for an adult beverage to calm the nerves! #nlwx #nlblizzard2020 #nltraffic https://t.co/kHfb9RXNg1,5
2241,Oh well the garage is seeing some upgrades this year already with a refrigerator upgrade two weeks ago. Seems today… https://t.co/xmbxJo1QUB,5
2242,"Folks, I made it home from work after a bit of an ordeal. It's much, much worse out than many people may think ...… https://t.co/aSuM6Q3FfM",5
2243,"The town says in the event of a long power outage, a warming centre will be set up in the fire hall. Residents are… https://t.co/sbrVH6yxAd",0
2244,So weird seeing the skywalks deserted on a weekday. #Snowpocalypse2020 #DesMoines,5
2245,Just went outside for a minute #Snowpocalypse2020 #nlstorm #nlwx https://t.co/WhMX705eNQ,5
2246,@jodyvance @CKNW re: winter tires. They are improved traction on anything below 7 C. Mine go on at Thanksgiving and… https://t.co/Zsyz18gjUc,5
2247,"As the low pressure system advances north through this afternoon passing just east of the Avalon, the intense band… https://t.co/XdiSGO7khH",8
2248,Brilliant! Hope she doesn't run outta door before this is over. #nlwx https://t.co/r5Kq6gPa9x,5
2249,"Residents are advised that vehicles, including atvs, skidoos, etc are prohibited from using town streets, with the… https://t.co/J3ZIMlp9bR",0
2250,"Holy hell Newfoundland! We'll dig you out baby, we love you too much not to! Stay safe! #nlwx https://t.co/UYmL1oTNCc",2
2251,"Of course, the difference between the ""greens"" and ""yellows"" at this point is more like the difference between ""not… https://t.co/WGuJkuo2Bc",5
2252,"Just another day in Paradise 🥶
#snowmaggedon2020 https://t.co/MYOXnrUGeI",5
2253,My neighbors have put up an ice fishing tent in their backyard.. and they are starting a fire. I have so many questions. #snowmaggedon2020,5
2254,Town of Come By Chance declares state of emergency due to storm | SaltWire https://t.co/QmA9cp4fle #nlwx #stormnl,0
2255,Town of Norman's Cove - Long Cove has declared a state of emergency effective 3 p.m. today. Snow clearing operation… https://t.co/LMgEjgTqsI,0
2256,"IF you can find your car, driving is completely out of the question. #nlblizzard2020 #tequilasheilagh (thanks Mr. C… https://t.co/HWpMFKo9G1",5
2257,Me at Cub today... #minnesota #winter #winterstorm #blizzard #Snowpocalypse2020 #Snowmageddon2020 #mn https://t.co/SfYtMfzvPO,2
2258,"Quick trip down the driveway. Still working to keep front and back door snow free. Wind’s picking up and shifting,… https://t.co/wLQm9UYV7r",5
2259,#nlwx #ShareYourWeather #snowmaggedon2020 #MiddleCove Stay Sade everyone &amp; please stay off the roads! #LBMCOC https://t.co/HUyrQDjRTw,5
2260,"The 👏only 👏thing 👏you 👏need 👏to 👏be 👏reading👏 this #snowmaggedon2020 

Once you finish reading the newest… https://t.co/aekxgdZdy9",4
2261,Was in the middle of filing a story when the wind shook the wall in my home office so violently that the computer c… https://t.co/iiP5eapLmp,5
2262,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова Pin-up Pa… https://t.co/qLTX7ZIsS0",1
2263,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова Pin-up Pa… https://t.co/i0bocNZMXY",1
2264,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова Pin-up Pa… https://t.co/kVg1J8x5UG",1
2265,The higher reflectivites are slowly rotating back - the heavy snow near Placentia has just about reached Whitborne… https://t.co/oZBb3SfPr8,6
2266,Traditional Newfoundland Bologna Stew - Bonita's Kitchen https://t.co/RGQdkYmN7s via @YouTube #bolognastew #Newfoundland #recipes,5
2267,Not all of NL is experiencing #snowmaggedon2020 #nlwx https://t.co/tWCuNiV4q5,2
2268,"Power outages have started.  Likely more to come.  Restoration times unknown.

Severe weather and road conditions a… https://t.co/fclqQJIbE2",5
2269,Going to be a large day tomorrow. #nlwx https://t.co/msMtj419Jm,5
2270,"Please, if you are experiencing this ice storm, wherever you are, STAY HOME if you can.

If you MUST go out, be car… https://t.co/heuWUadxGg",5
2271,Odnoletnii led - Literally “one-year ice” - Now that’s a long time to deal with ice. #WordOfTheDay #snowmaggedon2020,5
2272,Oh no! #nlstorm #nlwx #nltraffic https://t.co/QLQa8vJvnm,5
2273,"To every operator, health care professional, power line crew member and essential worker, thank you. Stay safe!… https://t.co/35gJcWRzrv",3
2274,"St.John’s West, Newfoundland #stormageddon2020 update at 3:15PM. #nlwx #snowmaggedon2020 https://t.co/JOADIRvxNx",8
2275,@TELUS not sure why you would think it’s okay to park in my shovelled spot in front of my house. Makes you a jerk #snowmaggedon2020,5
2276,This #nlstorm hitting Newfoundland is being described as “unprecedented”.  I hope everyone there is safe and hunker… https://t.co/TLiSuUjf06,2
2277,#NLwx Hold My Beer ! https://t.co/nNUFxyTG4Z,2
2278,"Won’t be doing much driving anytime soon, and this is just the beginning!? #nlwx https://t.co/WroIQZGkwO",5
2279,"Deadly Snow-storm hits eastern Newfoundland
#snowmaggedon2020 https://t.co/Sa9ztPKnxy",2
2280,The history of #Snowmageddon deserves to be retweeted. https://t.co/Bav6k2Ce9v,5
2281,Lots of snow!  #snowmaggedon2020 #nlw https://t.co/MknTyV78SV,5
2282,Listen to that wind! #nlwx https://t.co/hSee5Km3bA,5
2283,"Out of the storm...beauty. Happy to be back in action!
#sd33learns #promontoryheightselem #snowmaggedon2020 https://t.co/TI1CKj3MZb",5
2284,"I can't decide if I'm getting a little paranoid or if I'm about to lose power, 'cause I think the lights are blinki… https://t.co/QFhJZ8zt7u",5
2285,"Peak winds are still hours away, says our meteorologist @a_brauweiler. Our main story is being updated:… https://t.co/VhHFhtwx0a",5
2286,"Storm cons: Anxiety over possibly losing power is high. 

Storm pros: Bathrooms and kitchen floor have never been s… https://t.co/qBpH9lTDjC",5
2287,A drunk guy in #snowmaggedon2020 in Newfoundland😂 https://t.co/7dU392SpoR,5
2288,"Try something different, what is the best opinion?😉😕

#YouAreNotAloneRashami #KLRahul #LoveAajKalTrailer… https://t.co/dXcjQ5MlFJ",5
2289,Down 1 bottle of wine and 1 bag of #stormchips. Lots left in reserve. #nlstorm #nlwx,5
2290,This is wild. I don’t think I’ll be stepping foot outside until tomorrow. This is going to be a long night. #nlwx https://t.co/gKl5HgXQfp,5
2291,Current situation #nlblizzard2020 https://t.co/fdtBlWHVAy,0
2292,⚠️⚠️ BREAKING ⚠️⚠️ The town of Norman’s Cove Long Cove as declared a state of emergency. #nltraffic #nlwx,0
2293,Some winter safety tips from @TownofCBS #nlwx https://t.co/nyAg2QkNz3,2
2294,Highways are Google-official closed. #nltraffic #nlwx https://t.co/VWJ07LPbCF,6
2295,"""I don’t drive, buddy. I’m drunk all the time.” @MurphTWN handled it like a champ! 🍺 #nlstorm https://t.co/27ftf9hSXc",5
2296,"My car has no snow on it. Around it is a different story.
#nlwx #nlblizzard2020 https://t.co/35i6uojixR",5
2297,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова Short Hai… https://t.co/CG7BGRJrnl",1
2298,Storm name.  OMJCrosbie #nlwx,0
2299,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова Pin-up Pa… https://t.co/3pPecYICQz",1
2300,"Click On Photo To Learn More

#michelleobama Eminem #SAvENG Ken Starr #SexEducation #nlwx Даниила Егорова Pin-up Pa… https://t.co/MQACEXZL9a",1
2301,"White out conditions, winds have increased, killick holding well! @TheKillickInn #snowmaggedon2020 #nlstorm… https://t.co/VKLQfYmOo2",8
2302,Today's storm has already dropped more snow then the last storm on the 6th (which was also considered a major storm… https://t.co/lUsJpulpbr,3
2303,"I mean, at least we don't have to think of any topics for small talk for the next year #nlwx #snowmaggedon2020",5
2304,@OnTheGoCBC and @CBCNL . What to do during #nlstorm #nlwx #snowmaggedon2020 ? Get hubby to show you how to play Tex… https://t.co/k5nKvkO3xc,3
2305,"power outage reported Mount Carson (Brant Dr-Topsail Rd), #nltraffic #nlwx",6
2306,Canadian man gives hilarious drunk interview in the middle of snowmageddon https://t.co/3reGMFgClw #Canada #nlwx… https://t.co/ks93L90MX5,5
2307,People in front wheel drive cars really need to know their vehicle's limitations. #snowmaggedon2020,6
2308,"Meanwhile in Canada | Frozen Pants and Funny Videos, Winter Collection Full Story here: https://t.co/R2WgXTlDjx via… https://t.co/MXzaQIGkwO",5
2309,The town of Norman’s Cove Long Cove as declared a state of emergency. #nltraffic #nlwx https://t.co/grAN4Ejsad,0
2310,Looks beautiful out 😂🌨️❄️🌬️ #windy #Snowpocalypse2020 #lovesnow #midwestliving #MomLifeIowa #FridayFun https://t.co/AnPAbsWQh1,5
2311,"Not looking forward to opening this door. #snowmageddon2020 #nlstorm #yyt @ St. John's, Newfoundland and Labrador https://t.co/yxwLiEIdWr",5
2312,"Tweeting this out now, while I still can. #nlwx 

Bill Luffman - Light and Power Boys https://t.co/je3iqz0Lbg",5
2313,"This is the side of my parents’ house in Port de Grave #Newfoundland. They can’t even get outta the house, the snow… https://t.co/vVG8t0h07k",5
2314,Storm pea soup made! #snowmaggedon2020 https://t.co/wMYnLKXLoM,3
2315,Be safe to my friends and family in #Newfoundland #NLWX,2
2316,What dogs do on storm days.  #nlwx #nlstorm #nlblizzard2020 #beaglepaws #snowday https://t.co/CRSu4WGAnm,5
2317,Storm in Newfoundland ‘rapidly intensifying’ | The Telegram #nlwx https://t.co/eD6hEgIM1z,0
2318,"Good Morning America and The Weather Channel covered #Snowmageddon, it was added to Urban Dictionary, and now every… https://t.co/wBnhZj9rJw",5
2319,"Please be safe and stay inside if you can. Special thanks to all the essential workers, snow plow operators and eme… https://t.co/JovQ1aiIek",3
2320,"please watch for the fellow saying it's ""neat"" to be out shovelling in the state of emergency-prompting blizzard… https://t.co/2FCEqcUz5S",5
2321,"A lack of vehicles in #nltraffic today due to #nlwx but given the few tickets left, there has been much traffic on… https://t.co/zbBbAGMijK",6
2322,"❄️ Here we go!!  Snow is falling at a brisk pace in Waconia!
#snow #mnwx #wx #weather
@MPRweather #snowpocalypse2020 https://t.co/bSdXg00Skv",5
2323,#NLwx making national headlines in the US today from our #blizzicane. #NLwx https://t.co/lHA2iqTjv3,2
2324,Somewhere in St John’s right now at least 1 of my family members has a bread pudding in the oven. #nlstorm… https://t.co/SUnz562hG9,3
2325,Just saw this on Facebook. Roof almost completely blown off the fire station in Spaniard’s Bay #nlstorm… https://t.co/mHct3qtyHF,5
2326,After 60 years The Ahren Trader finally lost its battle against the Newfoundland winter (Photos from Austin Wheaton… https://t.co/UhVjs9grPO,5
