,text,label
1231,Theory of pissivity states that exponentially you will have a greater urgency to urinate the closer you get to a to… https://t.co/y43pHvkXXh,
1232,"My dog: Jesus Christ dad open the door a crack sure so I can takes a piss luh. 
*Opens door*
My dog: ""....nah fuck… https://t.co/lbKjdjEpft",
1233,We’ve made the Washington Post #nlwx https://t.co/sjqdJkR7XL,
1234,"This is incredible but also scary, amidst reports of power outages, no way to travel on the roads and punishing win… https://t.co/2QI3qDmOP9",
1235,I’m watching the Perfect Storm during the storm of the century in Newfoundland! #nlblizzard2020 #snowmaggedon2020 https://t.co/GtezXFXCM2,
1236,"Oh shit, the lights just blinked b'ys. Hold on, power! Hold on! #Newfoundland",
1237,So real question: how are we cleaning all of this up? #nlwx #nlblizzard2020,
1238,Yay!  Powers back on by the mall #snowmaggedon2020 #nlwhiteout #nlwx,
1239,"@OakBayPolice Great advice.
For those interested in the storm out East - #nlblizzard2020 #nlstorm #nlwx… https://t.co/mgWuDrO1uK",
1240,1800. Last report of the day. All of the snow on THIS side of the house is on the OTHER side of the house. Where th… https://t.co/gxEu1H76Hn,
1241,I’ve been checking #nlwx throughout the day to see peoples’ photos and experiences with the #blizzicane. And what d… https://t.co/YK3pT3PWup,
1242,"Just heard that people in Newfoundland, Canada 🇨🇦are in the midst of one of the harshest snow storms in ages. Pleas… https://t.co/JLIcxleCTn",
1243,Can we all take a few minutes and think about all the first responders and linesmen out there tonight serving our C… https://t.co/zfqK3z8Odt,
1245,Finnegan loves the snow! #GoldenRetrievers #snowmaggedon2020 https://t.co/xQ3ugtILxq,
1246,Storm Old Sam! #nlblizzard2020 https://t.co/ozX7Z9H7cb,
1247,"So we have the #vancouversnowstorm2020 and then the #torontosnowstorm2020, combined total of what, maybe 25-30 cms.… https://t.co/ci4BO7FemT",
1248,"Thanks so much to @CBCNS for getting us on the air to our audience right now!! 

#nlwx #nltraffic #cbcnl",
1249,I didn't think it could get worse. I was wrong. (6:00 p.m.) #nlwx #snowmaggedon2020 @a_brauweiler @EddieSheerr… https://t.co/55q92BzApz,
1250,#Hiphops newest got us #Lit with his #dope flow and he's #GotDrip #BING 💯 @tiktok_us feelin @therealbigthump… https://t.co/CA8aRMeHaz,
1251,B’ys. Can we talk about the god damn superstar @NFPower lines crew who are ‘onsite’ trying to restore power. #nlwx https://t.co/ek0eiiFLvh,
1252,@murphmedia_ Hope you have nice neighbors that will clean your driveway...or guess what you get to do when you get… https://t.co/mHwFcQHNJX,
1253,"@zzzaren @SJNachos #stormChips fully loaded! 
I like the way you’re thinking! 

Stay warm and safe!

#snowmaggedon2020 
#nlblizzard2020",
1254,"Here’s the behind-the-scenes look at our setup. We lost our generator, but we didn’t lose our resourcefulness. Tune… https://t.co/Kd13Jn43nS",
1255,Ice is now coming down the chimney... no where is safe from #snowmaggedon2020 #nlblizzard2020 #nlwx,
1256,"Making Oatmeal, Banana and Dark Chocolate Chip cookies while waiting for the snow. #snowmaggedon2020 https://t.co/Ka4OyjVenv",
1257,*deep breath* Here we go. #nlwx #nlblizzard2020 https://t.co/tiwloEBg9c,
1258,@alexis_koetting 🤯🤩. THE ALEXIS KOETTING?!?!  A- what are you doing in #Newfoundland and B- ....good point 🤔.  Hahaha.,
1259,Hurricane!! Is that possible?  @EddieSheerr @BrianWalshWX @a_brauweiler #nlwx https://t.co/u7qQDwpb27,
1260,"Finnegan (5) just comes out and looks out the window, slowly shakes his head and goes “Holy Jesus that’s some storm!” #nlwx",
1261,#nlwx the wind is actually 120 km/h here at YYT airport!! Crazy storm 😳 it’s exactly what the meteorologists predic… https://t.co/2XnDN5oU1P,
1262,Sliding into the weekend like...😂- 📹 floruns26 #Canada #stjohnsnl #nlwx #nlstorm https://t.co/Xs2lJdh5yk,
1263,Kitchen window buried #nlblizzard2020 https://t.co/qQf3IwC968,
1264,Hang tight everyone! #nlwx #Snowmageddon2020 https://t.co/7zMMsXPnUA,
1265,#News #ICYMI #Newfoundland #Weather #nlblizzard2020  #snowmaggedon2020 #snowday #nlwhiteout #NLwx https://t.co/GfKSU51x4s,
1266,"Car is almost gone in Kenmount Terrace. Live feed of driveway.
#nlwx #Newfoundland
#nltraffic
#nlblizzard2020

https://t.co/piLxgAVmL1",
1267,The real storm is the twitter friends we made along the way #nlwx #snowmaggedon2020,
1268,Stay safe #Newfoundland! https://t.co/6viBj5ncRX,
1269,My hometown is getting 160cm of snow today and tomorrow and I’m over here like: #newfoundland https://t.co/GNKiFOabNx,
1270,"Because we have lost power at our plant in St. John's, Here &amp; Now will be coming to you with some help from our col… https://t.co/l5wEG3wp6j",
1271,Bonavista Mayor urges residents to stay inside during state of emergency | SaltWire https://t.co/dRBeKimG7h #nlwx #stormnl,
1272,Oh it’s on now! @weathernetwork @EddieSheerr @a_brauweiler @BrianWalshWX #nlwx #nlblizzard2020 https://t.co/VBo38bAS0X,
1273,"The wind is so high, and the snow is falling at such a crazy rate, that there are literally drifts of snow in the s… https://t.co/yUIiWc5XWe",
1274,Four doors 🚪! Pick one ! #NLwx #Winterton #NL #ShareYourWeather ❄️💨🌨🌬 https://t.co/S60VQKllZt,
1276,St. John's #YYT now reporting category 1 sustained winds up to 120 km/h with heavy snow (+SN) and visibility down t… https://t.co/KoTlFkFZ3a,
1277,"Hoping all my friends in St. John's are safe, warm, and well stocked with #stormchips ❤  #snowmaggedon2020",
1278,Thanking the weather gods that we still have power. Not fit out. Storm chili with jalapeno and cheddar biscuits mak… https://t.co/mpSEr0rKUz,
1281,HAT Tip to our colleagues at @CBCNS and the @mainstreethfx team filling the airwaves with vital information for all… https://t.co/9DUB3F2zFD,
1282,Victoria Man Pens Song about #snowmaggedon2020 https://t.co/JHKHW7Azrz,
1283,#Hiphops newest got us #Lit with his #dope flow and he's #GotDrip #BING 💯 @tiktok_us feelin @therealbigthump… https://t.co/ZlSZSzMsjw,
1284,It’s starting!!! #Snowpocalypse2020 https://t.co/5BWZ06sPnj,
1285,How lucky that celebration cookies went on sale during my prep for #snowmagedden2020 #nlwx #Snowpocalypse2020,
1286,Winter WHAT AT fun. Pro tip: Do not wait for snow storm to pass before shoveling BIG RIPP IN THE CHAT ☠️☠️☠️☠️☠️☠️… https://t.co/u7trYGf6zk,
1287,"It's gone dark outside and in, so I'm posting a (likely) last tweet from #Snowmageddon2020 then turning off all dev… https://t.co/Bjp7suj7AR",
1288,No power at CBC. Time to improvise! We’ll be on air in a few minutes with the latest on #nlwx. https://t.co/0lufcFWz0T,
1289,"Power has gone and returned three times in the last hour. We are sitting tight, lots of supplies. My only problem i… https://t.co/aFowwnfSZM",
1290,"Since, the forecast calls for #snowmaggedon2020 best thing to do is to probably get a dance in... We've got… https://t.co/QN2YMV4fdY",
1291,@AtlanticKaren Amen to that.  Keep perspective.  Keep in mind what's going on in Australia or Iran right now.  As l… https://t.co/LVkD0yuLsF,
1292,"35 Conception Bay | Stunning sophisticated value in #Newfoundland. 🍁

#NLRealEstate #Investment #Equity… https://t.co/kqchNETWjp",
1293,"I, for one, would welcome the National Guard to help clean this mess up. #nlwx",
1294,"I'm delighted to see that in times of a Provincial emergency that the @nlliberals , @PCPartyNL &amp; the @NLNDP put the… https://t.co/IyBBPBSt3E",
1295,I keep expecting Jake Gyllenhaal to come by #nlblizzard2020 #thedayaftertomorrow,
1296,"How are we all holding up?
#snowmaggedon2020 #nlwx https://t.co/dPvzvVUsXK",
1297,"@NYCMayor @NYCASP @nycemergencymgt After you folks dig out from a few inches, how about sending some volunteers wit… https://t.co/7vbXv512gz",
1298,"Citizen scientists in the Twin Cities are needed! Where all the backyard meteorologists at?

#snowday #minnesnowta… https://t.co/a5mich2oh4",
1299,"@Isotachtics Well Bonavista looks legitimate, and they usually have winds maybe 20% stronger then Metro most of the… https://t.co/OmU8CPfibz",
1300,"Broadcasting live from the loading bay, with a white paper easel for communication. This is Newfoundland, everyone.… https://t.co/WPMNYcgtRN",
1301,"As much as I love living in Gander, a part of me wishes I was back in town to chase and document this blizzard of t… https://t.co/8sVrYnIksk",
1302,"So, I thought this #snowmaggedon2020 was supposed to be the left photo, but, at my home, it's the right photo. https://t.co/lGd2NN5hob",
1303,"It took them long enough, but state of emergency declared in CBS, Avalanches in the battery.

Stay the hell inside!… https://t.co/G5hwmJly8d",
1304,Some call it crazy....I call it Dedication.  Just a girl and her Basketball. #NKDU12Girls #snowmaggedon2020 https://t.co/VoHvroGt8v,
1306,@smittycanada1 @Pepperfire @FannyHoddinott @GrayMarker99 Is the city water still running? Is the sewer still functi… https://t.co/BeYrhdulUA,
1307,@crankywxguy Might be interesting for you - Bonavista in Newfoundland has been reporting sustained hurricane force… https://t.co/IYRQNB81Dx,
1308,"Call it #Snowmaggedon2020 or #Snowpocalypse2020, we officially have a #snowday on our hands.

How's it looking in y… https://t.co/f3i9qLOpVi",
1309,Auf der Avalon-Halbinsel Neufundlands tobt zur Zeit ein wilder #Blizzard. #nlwx #Wetter https://t.co/ITgRSLqCQk,
1310,Time to break out the storm snacks and #stromd'oeuvres #nlwx https://t.co/wt6447hSm1,
1311,"How can it be snowing IN the bus?! 🤔ohhhh, the rooftop exit is open... can’t even get away from the snow on a bus!… https://t.co/yn14S0W0iq",
1312,My cousin sent me a photo from Newfoundland. It would be easy to mistake it with our BC weather. #snowmaggedon2020 https://t.co/Kkl1inN57K,
1313,Making the best of a bad situation ;) #nlwx #snowmaggedon2020 #Newfoundland https://t.co/kaMyqSVzfg,
1314,#snowmaggedon2020 great to see trucks are already out getting ready for the #snow. Just started here in CL.… https://t.co/OLsPywWdVJ,
1315,State of emergency declared in St. John's region; raging blizzard brings eastern Newfoundland to a https://t.co/Bmbo6ysFMM #newfoundland,
1317,"Snowed in, power out, state of emergency, wind howling, house shaking. Stressful time but we're still warm and dry.… https://t.co/QVSn54f7IR",
1318,"Please stay safe! Tips on using a generator safely at home: https://t.co/oEEhG0vSKC
#nlblizzard2020 #nlstorm… https://t.co/qrkdbgDhXL",
1319,Is there a weather station on Bell Island measuring current conditions and wind speeds? Searched but couldn’t find… https://t.co/NIEiCGlNuK,
1320,When your 6’ fence is burned in spots it’s a hard day for #snowdogs that want to go out not on a leash. Mama will s… https://t.co/IiSrdfM0ks,
1321,"Today at 5:30pm, the wind was 102km/h which made it #StJohns's windiest hour in more than 2 years, since Mar 11th, 2017 #NLWx",
1322,The #StateofEmergency on Newfoundland right now was just normal winter in Nova Scotia in the 1970's and 1980's.… https://t.co/uIAdx9am5M,
1323,"From a fellow Newfoundlander in Ontario to my friends down home, Please stay safe! Stay indoors and make sure peopl… https://t.co/kTcjQKiIdQ",
1324,"I was the man all my life...🔵
#itsrellg #Newfoundland #BadBoysForLife #BTSingleToday https://t.co/Ivdthj5lN2",
1325,"To all my loved ones in #Newfoundland Stay home, safe and cozy. You've got this. You're hardcore! We love you!… https://t.co/l4CHJ6fAF8",
1326,This is not accurate. Not enough snow! 😂😂😂😂😂 #nlblizzard2020 #nlwx https://t.co/vHpASt9uUY,
1327,BREAKING NEWS: Report of an avalanche in the Battery area of St. John's? #NLwx,
1330,First plow down Mayor Ave. #nltraffic #nlblizzard2020 #cbcnl #darknl @McCabeMeg https://t.co/PkXEgVS01o,
1332,OMG...🤪😩😳💩have a look at #Newfoundland ..that some serious snow fall..just missed us here..mostly wind..… https://t.co/OECOk63o40,
1333,"As we head into what people are calling #snowmaggedon2020, give yourself extra time this weekend when heading out t… https://t.co/AD9suv5ALU",
1334,"Canadian busses are so on-brand.

#snowmaggedon2020 #Canadian https://t.co/QeR3eaZj2z",
1336,4pm #Newfoundland #MountPearl stay safe my friend https://t.co/D1h44251RI,
1338,someone from where I live posted this lol I like winter but rn i’m rly missing summer😂 #snowstorm #Newfoundland https://t.co/JdRe57IMF0,
1339,"St.John’s has a sustained wind NE 120km/h, Bonavista winds N 125km/h gusting 153km/h #nlwx https://t.co/L6RCiHRpQS",
1340,@TW_GovNL any updates on plows in Grand Bank area?  Just wondering if there’s any chance of getting home after my s… https://t.co/uEGdVmEkcH,
1342,"One of my favourite conversations today has been...

‘Can we stop talking about #StormChips and talk about people n… https://t.co/DPs3uCSJQY",
1343,@TownOfGaultois  without power for extended period of time #nlwx,
1345,Checking on the generator. Thank you work tent! #nlwx https://t.co/vYyDXPibmA,
1346,"View from penthouse apartment window, on the east coast of Canada - hang in there guys! Up to 75cm?!?!… https://t.co/AYUbR2joj6",
1347,"Sustained 120km/hrs, approx 75 miles/hr is hurricane force!! Stay safe everyone and thanks to all first responders… https://t.co/MHud4Ss9LC",
1348,Yikes! Shit is going down in St. John’s! #nlwx https://t.co/Gbov1kV4BD,
1349,"Paris begged to go out, but bolted like a rabbit back to Bob on the couch once I opened the door! #nlwx https://t.co/e2x2ZsJfe1",
1350,Barometer seems to have reached its low point. Slowly been going down all day. I’ll keep an eye cause it’s almost a… https://t.co/oGIefBmiF6,
1351,"Very fortunate to be able to work from home today. Thinking of my co-workers on the parkway, who will likely be stu… https://t.co/jpC8VnbEbw",
1352,Someone is enjoying watching @NFPower at work. Thanks to all the hard working people out there today. @VOCMNEWS… https://t.co/awEjGwVWUm,
1354,"The results to our latest poll on our website. #snowmaggedon2020 

Vote in our newest one here:… https://t.co/We8MyeFXKY",
1355,Victoria Man Pens Song about #snowmaggedon2020 https://t.co/4rQSnrCTjn,
1356,#Hiphops newest got us #Lit with his #dope flow and he's #GotDrip #BING 💯 @tiktok_us feelin @therealbigthump… https://t.co/Ripp2C3Z2K,
1357,Storm snowfall total of 66.2cm in Mount Pearl through 5:30pm. #nlwx,
1358,"@Isotachtics Sustained 120km/hr is basically utterly insane - that is hurricane force, which over land is very, ver… https://t.co/Zr3XVog76a",
1360,"For those without power remember to bundle up, do not leave open flames unattended, and please consider checking on… https://t.co/KG8QoJMHgc",
1361,"School of Music CLOSED for all daytime activities for Saturday, January 18. Further update at noon tomorrow (Saturd… https://t.co/Mb7uIvvjGJ",
1362,My official position on this storm. #nlwx #nlblizzicane #snowblows #northofthewall #midwesternersloveweather @ St.… https://t.co/wTIOmQiGgu,
1363,"We and our storm dog are doing just fine, thanks. #snowmaggedon2020 https://t.co/wEc9uo0GdW",
1364,Going to be snowplowing for a few hours tomorrow.  #nlblizzard2020 https://t.co/pik5ssiIqY,
1365,@markcritch Line of the day so far on CBC New Network - Is that with real moosemeat ? #gouldsshedparty… https://t.co/hROiKPXXZv,
1366,Got snow ? Get one of our handknit hats. #stormageddon2020 #FridayFeeling #StateofEmergency #ldnont # https://t.co/QGpldxyzSV,
1367,"@a_brauweiler Translation:  
""Lights is gone at CBC.  Here&amp;Now gonna be on?""

""Yes by.""

#nlwx #Newfoundland #stormageddon2020",
1368,"A snow avalanche has hit the Battery, according to the St. John's Regional Fire Department.

Everyone escaped the h… https://t.co/IvNOM4JSZ5",
